ID,Q_ID,Title,Description,Answer
10001,12,@Account suspended,"I can login to MyNCI, but i can not access to any other nci systems.Why my account is suspended","If you're wondering why your accounts have been suspended, it may be because of overdue user recertification.
Please be aware that NCI users are required to recertify their accounts every 12 months. This involves renewing their acceptance of the terms and conditions of access and changing their password in the MyNCI portal, which can be accessed at my.nci.org.au.
If you would like to have your account recertified, please send an email to help@nci.org.au.
For more information please visit: https://opus.nci.org.au/pages/viewpage.action?pageId=230261472"
10002,12,@Account suspended,"It seems like my nci account is deactivated, what can i do to reactivate my account? ","If you're wondering why your accounts have been suspended, it may be because of overdue user recertification.
Please be aware that NCI users are required to recertify their accounts every 12 months. This involves renewing their acceptance of the terms and conditions of access and changing their password in the MyNCI portal, which can be accessed at my.nci.org.au.
If you would like to have your account recertified, please send an email to help@nci.org.au.
For more information please visit: https://opus.nci.org.au/pages/viewpage.action?pageId=230261472"
323211,13,@Tensorflow user's Guide,"i'd like to start planning a time request for an ml project that would use the v100 gpu's in gadi. i was looking for a user manual to help with the required calculations, and to find out whether tensorflow/keras i was planning on using would be supported, but can't find anything on gpus in the gardi documentation. would anyone please be able to assist me with this?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
367024,13,@Tensorflow user's Guide,"i have been doing some deep learning work on nci. i was just wondering whether there is any support for tensorboard as it was seem i would need to manually port forward the results from a compute instance? in particular, has it been added to the new cloud compute system?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
314227,13,@Tensorflow user's Guide,"i am a new user of gadi.  i was trying to deploy a deep learning code in gadi.  but my code is written in tf1.12 and the available tf on gadi are 2.0, 2.1, 2.2.  may i know if there is a way to load tf1.12?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
291213,13,@Tensorflow user's Guide,my name is xxx. i am writing to inquire a software issue about tensorflow. i checked the version of tensorflow in gadi with 'Ã¢ module avail tensorflow' and found the only available version is tensorflow 2.0. what should i do if i would like to use tensorflow 1.12?Ã¢ i would highly appreciate it if you could help me with the issue.,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
314227,13,@Tensorflow user's Guide,"i am a new user of gadi.  i was trying to deploy a deep learning code in gadi.  but my code is written in tf1.12 and the available tf on gadi are 2.0, 2.1, 2.2.  may i know if there is a way to load tf1.12?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
329502,13,@Tensorflow user's Guide,"i have tried to install tensorflow2 for my nci account using the following command lines, but it does not work.  module load python3/3.8.5 pip3 install -v --no-binary :all: --user tensorflow  i was wondering if you could please teach me how to install tensorflow?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
343623,13,@Tensorflow user's Guide,i was unable to load or install the tensorflow_probability module. if someone could help me do this that would be great.,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
341415,13,@Tensorflow user's Guide,"would it please be possible to install tensorflow version 2.5 to be loaded with module load?  i'm currently using tensorflow 2.4 on gadi, which requires numpy >= 1.20.0, but this causes various problems, also with my code. tf 2.5 uses numpy 1.19 again because of these issues , which also fixes the problems with my code.","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
306008,13,@Tensorflow user's Guide,"i am trying to run a code that uses tensorflow. i used to load the tensorflow and install the internal libraries via  module load tensorflow/1.8-cudnn7.1-python3.6  then   pip3 install -v --no-binary :all: --user ****   however, when i used the following lines, i received the error message below. i guess it is due to the tensorflow version change. would you please advise me what is the current equivalent to  module load tensorflow/1.8-cudnn7.1-python3.6","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
334825,13,@Tensorflow user's Guide,"i am trying import the python library tensorflow and i keep receiving the error:  traceback (most recent call last):  file ""pulse_design_3qubits_tf.py"", line 3, in import tensorflow as tf Ã¢  file ""/home/563/og6257/.local/libython3.6/site-packages/tensorflow/__init__.py"", line 28, in  from tensorflow.python import pywrap_tensorflow Ã¢ # pylint: disable=unused-import modulenotfounderror: no module named 'tensorflow.python'   in my experience errors associated with loading tensor flow have come from not having the right python environment, i believeÃ¢ it needs python 3.7. so i tried to load python 3.7 but couldn't, it only lets me load a python 3 module, which gives me python 3.9 or python 3.6.","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
395525,13,@Tensorflow user's Guide,i am interested in accessing the interactive tensorboard tool on machine learning batch jobs running at nci? i am using the nvidia modulus software and this uses tensorboard as its primary monitoring tool. modulus will likely be the subject of a workshop so being able to access tensorboard for modulus would be very helpful.,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
282239,13,@Tensorflow user's Guide,when will tensorflow be available on gadi,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
329414,13,@Tensorflow user's Guide,"it seems that currently all tensorflow modules work on gpu nodes only, is there any tensorflow module which can work at a gadi cpu only node? in some applications, such as classification using an existing tensorflow model, users may be able to run the jobs on cpu nodes in case gpu nodes are unavailable.","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
325534,13,@Tensorflow user's Guide,"i'm trying to get multiworker processing going with tensorflow and am having some issues with 2.3 which is available on gadi. it appears some of the multiworker code has improved in 2.4, and i tried running my code with a 2.4 venv i installed, but the code fails with cuda driver loading errors on the gpuvolta nodes, presumably because this takes more than installing tensorflow in a venv.   is there any chance you can get tensorflow 2.4 working on gadi, or let me know how i can install it in a venv that would work?","If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
303526,13,@Tensorflow user's Guide,can i please request the installation of:   tensorflow 2.3.0   on gadi.,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
281644,13,@Tensorflow user's Guide,i would like to kindly request you to install the following packages which i successfully used on raijin:   1) libxc+gpaw+libvdwxc  2) tensorflow,"If you are looking for how to use tensorflow on gadi, we already have tensorflow installed in the system. The command module load tensorflow/2.4.1 should allow you to use it.
Please check our user guide among other many useful things, explains how to use modules on gadi: https://opus.nci.org.au/pages/viewpage.action?pageId=236881064
You can install ""keras"" under ""python3/3.7.4"" using the following command after login to Gadi:
{code:java}
module load tensorflow/2.3.0
module load hdf5/1.10.5
pip3 install -v --no-binary :all: --user keras
{code}
Information about how to install python packages locally is available at [https://opus.nci.org.au/display/Help/Python].
Now you can use the following script, say ""job_script.sh""
{code:java}
#!/bin/bash
#PBS -P <project_code>
#PBS -q gpuvolta
#PBS -l ncpus=12
#PBS -l ngpus=1
#PBS -l mem=80GB
#PBS -l jobfs=90GB
#PBS -l storage=scratch/<project_code>+gdata/<project_code>
#PBS -l wd
module load tensorflow/2.3.0
python3 my_python_application.py > $PBS_JOBID.log
{code}
and submit it using the ""qsub job_script.sh"" PBS command. This will give you a job ID as a return message.
You can monitor the progress of this job using the ""qstat -swx <job ID>"" command. When the job is finished, you will be able to find and analyse the output.
Information about ""gpuvolta"" queue is available at [https://opus.nci.org.au/display/Help/Queue+Structure].
The following information might be useful: [https://opus.nci.org.au/display/Help/0.+Welcome+to+Gadi].
Please let us know if you need further information."
282065,14,@PBS Directives for Job Management on Gadi,"i am having difficulties in compiling some programs on gadi. the compilation terminates with the following error:   _/bin/ld: cannot find -lm_  _/bin/ld: cannot find -lc_  _/bin/ld: cannot find -ldl_  _/bin/ld: cannot find -lc_  _make: *** [makefile:216: spinspinri] error 1_   i didn't find these libraries in default folders, so that i need your solution. could you please have a look?","PBS directives are crucial for managing jobs on Gadi, they are placed at the beginning of the job submission script without blank lines between them. They allow users to specify various job parameters like the project to charge, queue to use, walltime, memory, CPU cores, GPU devices, local disk, software licenses, working directory, email notifications, job name, output and error paths, merging of output streams, interactive job submission, X output forwarding, environment variable export, job dependencies, and job eligibility time, respectively. Each directive serves a specific purpose in managing how jobs are handled, executed, and logged by the PBS job scheduler.
For more information about PBS directives, please refer to: https://opus.nci.org.au/pages/viewpage.action?pageId=236881349"
342711,14,@PBS Directives for Job Management on Gadi," i see nci used the job scheduling system known as altair pbs professional. we also want to use it on a few of our linux servers here at rsb. do you have an anu wide site license we can access? or alternatively,  can you tell us who you bought it from, and a contact person we can message? we are having trouble getting quotes from altair and hp. could we use your license on our servers for a fee? how much does it cost approx.?","PBS directives are crucial for managing jobs on Gadi, they are placed at the beginning of the job submission script without blank lines between them. They allow users to specify various job parameters like the project to charge, queue to use, walltime, memory, CPU cores, GPU devices, local disk, software licenses, working directory, email notifications, job name, output and error paths, merging of output streams, interactive job submission, X output forwarding, environment variable export, job dependencies, and job eligibility time, respectively. Each directive serves a specific purpose in managing how jobs are handled, executed, and logged by the PBS job scheduler.
For more information about PBS directives, please refer to: https://opus.nci.org.au/pages/viewpage.action?pageId=236881349"
10173,14,@PBS Directives for Job Management on Gadi,How should PBS directives be placed within a job submission script on Gadi?,"PBS directives are crucial for managing jobs on Gadi, they are placed at the beginning of the job submission script without blank lines between them. They allow users to specify various job parameters like the project to charge, queue to use, walltime, memory, CPU cores, GPU devices, local disk, software licenses, working directory, email notifications, job name, output and error paths, merging of output streams, interactive job submission, X output forwarding, environment variable export, job dependencies, and job eligibility time, respectively. Each directive serves a specific purpose in managing how jobs are handled, executed, and logged by the PBS job scheduler.
For more information about PBS directives, please refer to: https://opus.nci.org.au/pages/viewpage.action?pageId=236881349"
10174,14,@PBS Directives for Job Management on Gadi,What is the purpose of the -P <project> directive in a job submission?,"PBS directives are crucial for managing jobs on Gadi, they are placed at the beginning of the job submission script without blank lines between them. They allow users to specify various job parameters like the project to charge, queue to use, walltime, memory, CPU cores, GPU devices, local disk, software licenses, working directory, email notifications, job name, output and error paths, merging of output streams, interactive job submission, X output forwarding, environment variable export, job dependencies, and job eligibility time, respectively. Each directive serves a specific purpose in managing how jobs are handled, executed, and logged by the PBS job scheduler.
For more information about PBS directives, please refer to: https://opus.nci.org.au/pages/viewpage.action?pageId=236881349"
